Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Cook,4.0,1991 - 1996,PF,116,1499,166,378,43.91534391534391,0,6,0.0,166,372,44.623655913978496,43.91534391534391,86,164,52.4390243902439,172,256,428,34,43,91,66,140,418
Anthony Davis,7.0,2013 - 2019,PF,479,16638,4306,8321,51.748587910106956,187,600,31.166666666666664,4119,7721,53.348011915554984,52.87225093137844,2657,3334,79.69406118776244,1241,3830,5071,1005,662,1154,905,1148,11456
Anthony Frederick,3.0,1989 - 1992,SF,147,1640,291,663,43.89140271493213,6,22,27.27272727272727,285,641,44.46177847113885,44.34389140271493,130,186,69.89247311827957,137,143,280,135,76,45,132,200,718
Anthony Goldwire,8.0,1996 - 2006,PG,266,4951,580,1425,40.70175438596491,206,533,38.649155722326455,374,892,41.92825112107623,47.929824561403514,301,380,79.21052631578948,72,287,359,737,167,9,264,388,1667
Anthony Grundy,1.0,2006 - 2006,SG,12,108,19,38,50.0,5,15,33.33333333333333,14,23,60.86956521739131,56.57894736842105,9,14,64.28571428571429,1,16,17,9,7,0,9,14,52
Anthony Johnson,13.0,1998 - 2010,PG,893,17121,1884,4564,41.27957931638913,368,1045,35.21531100478469,1516,3519,43.08042057402671,45.311130587204204,780,1052,74.1444866920152,327,1194,1521,2496,603,102,949,1444,4916
Anthony Jones,3.0,1987 - 1990,SG,165,1707,234,595,39.32773109243698,15,49,30.612244897959183,219,546,40.10989010989011,40.588235294117645,111,150,74.0,87,127,214,119,85,38,96,176,594
Anthony Mason,13.0,1990 - 2003,PF,978,33697,3916,7669,51.06272004172643,2,16,12.5,3914,7653,51.14334248007317,51.07575955144087,2731,3875,70.47741935483872,2134,5781,7915,3177,702,272,1724,2610,10565
Anthony Miller,8.0,1995 - 2005,PF,189,1685,200,396,50.505050505050505,2,8,25.0,198,388,51.03092783505154,50.75757575757576,116,200,57.99999999999999,192,311,503,68,61,27,94,251,518
Anthony Morrow,9.0,2009 - 2017,SG,581,12385,1972,4413,44.686154543394515,812,1951,41.6196822142491,1160,2462,47.1161657189277,53.88624518468163,620,703,88.19345661450924,309,911,1220,497,318,75,384,904,5376
Anthony Parker,9.0,1998 - 2012,SG,516,14519,1737,3919,44.32253125797397,629,1555,40.45016077170418,1108,2364,46.86971235194585,52.34753763715233,614,773,79.43078913324709,249,1413,1662,1159,461,92,517,838,4717
Anthony Peeler,13.0,1993 - 2005,SG,884,21881,3251,7680,42.330729166666664,996,2615,38.087954110898664,2255,5065,44.52122408687068,48.815104166666664,918,1149,79.89556135770235,615,1710,2325,2058,838,148,1080,1787,8416
Anthony Pullard,1.0,1993 - 1993,PF,8,37,8,18,44.44444444444444,0,0,,8,18,44.44444444444444,44.44444444444444,1,3,33.33333333333333,2,6,8,2,2,2,5,5,17
Anthony Randolph,6.0,2009 - 2014,PF,257,3871,686,1505,45.58139534883721,20,83,24.096385542168676,666,1422,46.835443037974684,46.245847176079735,423,572,73.95104895104895,335,749,1084,187,152,224,300,460,1815
Anthony Roberson,3.0,2006 - 2009,PG,66,595,105,259,40.54054054054054,54,148,36.486486486486484,51,111,45.94594594594595,50.965250965250966,9,10,90.0,9,41,50,35,25,1,25,51,273
Anthony Taylor,1.0,1989 - 1989,PG,21,368,60,151,39.735099337748345,0,2,0.0,60,149,40.26845637583892,39.735099337748345,24,32,75.0,11,23,34,43,22,5,20,37,144
Anthony Tolliver,11.0,2009 - 2019,PF,677,13341,1408,3359,41.917237272997916,820,2176,37.68382352941176,588,1183,49.70414201183432,54.123250967549865,632,819,77.16727716727718,513,1756,2269,609,251,204,426,1099,4268
Anthony Tucker,1.0,1995 - 1995,SF,62,982,96,210,45.714285714285715,0,1,0.0,96,209,45.933014354066984,45.714285714285715,51,83,61.44578313253012,44,126,170,68,46,11,56,129,243
Antoine Carr,16.0,1985 - 2000,PF,1094,21612,3964,7872,50.355691056910565,7,49,14.285714285714285,3957,7823,50.581618304998074,50.400152439024396,1972,2537,77.72960189199843,1245,2414,3659,1189,388,1017,1273,3446,9907
Antoine Rigaudeau,1.0,2003 - 2003,SG,11,91,8,35,22.857142857142858,1,5,20.0,7,30,23.333333333333332,24.285714285714285,0,0,,4,4,8,6,3,0,6,11,17
Antoine Walker,12.0,1997 - 2008,PF,957,33992,6483,15690,41.31931166347992,1508,4611,32.70440251572327,4975,11079,44.9047747991696,46.124920331421286,2203,3472,63.45046082949308,1994,5354,7348,3353,1164,497,2674,2728,16677
Antoine Wright,6.0,2006 - 2011,SG,325,6061,656,1582,41.46649810366625,166,537,30.91247672253259,490,1045,46.889952153110045,46.713021491782555,245,358,68.43575418994413,167,551,718,306,147,78,238,642,1723
Antonio Anderson,1.0,2010 - 2010,SF,1,15,1,3,33.33333333333333,0,0,,1,3,33.33333333333333,33.33333333333333,0,0,,1,0,1,0,0,0,1,1,2
Antonio Blakeney,2.0,2018 - 2019,SG,76,1143,219,539,40.63079777365491,51,143,35.66433566433567,168,396,42.42424242424242,45.36178107606679,80,115,69.56521739130434,11,128,139,62,19,10,46,60,569
Antonio Burks,2.0,2005 - 2006,PG,84,805,80,205,39.02439024390244,4,17,23.52941176470588,76,188,40.42553191489361,40.0,25,44,56.81818181818182,5,45,50,107,34,1,48,72,189
Antonio Daniels,13.0,1998 - 2011,PG,952,21528,2500,5608,44.57917261055635,401,1273,31.50039277297722,2099,4335,48.419838523644756,48.15442225392297,1913,2392,79.97491638795987,242,1535,1777,3164,613,95,1004,997,7314
Antonio Davis,13.0,1994 - 2006,PF,996,28731,3498,7770,45.019305019305015,3,24,12.5,3495,7746,45.12006196746708,45.03861003861004,2945,4084,72.11067580803135,2551,4890,7441,1100,487,991,1490,2861,9944
Antonio Harvey,8.0,1994 - 2003,PF,192,1972,230,566,40.63604240282685,1,3,33.33333333333333,229,563,40.67495559502664,40.724381625441694,92,180,51.11111111111111,156,284,440,58,54,130,109,259,553
Antonio Lang,6.0,1995 - 2000,SF,144,1397,121,266,45.48872180451128,0,8,0.0,121,258,46.89922480620155,45.48872180451128,87,121,71.900826446281,80,130,210,50,55,46,89,207,329
Antonio McDyess,15.0,1996 - 2011,PF,1115,30414,5394,10876,49.59543949981611,7,63,11.11111111111111,5387,10813,49.819661518542496,49.62762044869437,2239,3339,67.05600479185385,2704,5614,8318,1390,833,1182,1725,3406,13034
Antonis Fotsis,1.0,2002 - 2002,PF,28,320,42,104,40.38461538461539,7,23,30.434782608695656,35,81,43.20987654320987,43.75,17,20,85.0,25,37,62,10,9,11,21,22,108
Antonius Cleveland,1.0,2018 - 2018,SG,17,123,8,21,38.095238095238095,3,4,75.0,5,17,29.411764705882355,45.23809523809524,4,6,66.66666666666666,3,11,14,2,7,5,7,23,23
Archie Goodwin,4.0,2014 - 2017,SG,165,2396,367,856,42.873831775700936,45,191,23.56020942408377,322,665,48.421052631578945,45.50233644859813,261,373,69.97319034852548,86,245,331,206,69,38,206,192,1040
Arinze Onuaku,3.0,2014 - 2017,C,19,126,15,23,65.21739130434783,0,0,,15,23,65.21739130434783,65.21739130434783,4,10,40.0,11,24,35,9,1,4,5,12,34
Armen Gilliam,13.0,1988 - 2000,PF,963,27113,4949,10145,48.78265155248891,0,18,0.0,4949,10127,48.86935913893552,48.78265155248891,3104,3998,77.63881940970485,2156,4401,6557,1106,690,627,1762,2062,13002
Armon Johnson,2.0,2011 - 2012,PG,49,401,66,144,45.83333333333333,6,15,40.0,60,129,46.51162790697674,47.91666666666667,19,28,67.85714285714286,12,38,50,56,10,1,44,40,157
Arnett Moultrie,2.0,2013 - 2014,PF,59,729,94,172,54.65116279069767,0,0,,94,172,54.65116279069767,54.65116279069767,22,33,66.66666666666666,87,93,180,12,25,14,26,65,210
Aron Baynes,7.0,2013 - 2019,C,472,7053,994,1997,49.774661992989486,36,113,31.858407079646017,958,1884,50.84925690021231,50.67601402103155,459,570,80.52631578947368,712,1346,2058,329,98,220,371,979,2483
Arron Afflalo,11.0,2008 - 2018,SG,797,21473,3064,6824,44.90035169988277,868,2267,38.28848698720776,2196,4557,48.18959842001317,51.260257913247365,1411,1713,82.37011091652072,341,1896,2237,1428,351,147,875,1546,8407
Art Collins,1.0,1981 - 1981,SG,29,395,35,99,35.35353535353536,0,2,0.0,35,97,36.08247422680412,35.35353535353536,24,36,66.66666666666666,19,22,41,25,11,1,32,35,94
Art Long,3.0,2001 - 2003,SF,98,1220,148,323,45.82043343653251,2,3,66.66666666666666,146,320,45.625,46.13003095975232,47,97,48.45360824742268,130,189,319,48,27,42,85,220,345
Arvydas Macijauskas,1.0,2006 - 2006,SG,19,135,14,41,34.146341463414636,3,12,25.0,11,29,37.93103448275862,37.80487804878049,13,15,86.66666666666667,3,7,10,5,7,0,8,10,44
Arvydas Sabonis,7.0,1996 - 2003,C,521,12842,2304,4651,49.53773382068372,151,462,32.683982683982684,2153,4189,51.39651468130819,51.16104063642227,1487,1887,78.80233174350822,806,3008,3814,1061,418,542,919,1465,6246
Ashraf Amaya,2.0,1996 - 1997,PF,85,1248,133,292,45.54794520547945,1,2,50.0,132,290,45.51724137931035,45.71917808219178,112,177,63.2768361581921,133,222,355,36,29,13,67,180,379
Askia Jones,1.0,1995 - 1995,SG,11,139,15,44,34.090909090909086,2,12,16.666666666666664,13,32,40.625,36.36363636363637,13,16,81.25,6,5,11,16,6,0,9,19,45
Audie Norris,3.0,1983 - 1985,C,207,2799,315,609,51.724137931034484,0,3,0.0,315,606,51.98019801980198,51.724137931034484,268,414,64.73429951690821,228,419,647,159,92,77,265,556,898
Austin Croshere,12.0,1998 - 2009,PF,727,12716,1621,4002,40.504747626186905,470,1376,34.156976744186046,1151,2626,43.83092155369383,46.3768115942029,1216,1416,85.87570621468926,777,2118,2895,676,272,240,719,1215,4928
Austin Daye,6.0,2010 - 2015,SF,298,4158,570,1420,40.140845070422536,188,536,35.07462686567165,382,884,43.21266968325792,46.76056338028169,201,258,77.90697674418605,143,623,766,212,116,118,205,482,1529
Austin Rivers,7.0,2013 - 2019,SG,507,12407,1743,4176,41.73850574712644,537,1552,34.600515463917525,1206,2624,45.96036585365854,48.168103448275865,637,998,63.827655310621246,174,862,1036,1188,350,95,593,1131,4660
Avery Bradley,9.0,2011 - 2019,SG,561,16207,2720,6259,43.457421313308835,734,2039,35.9980382540461,1986,4220,47.06161137440758,49.320977791979544,590,758,77.83641160949868,369,1308,1677,1010,584,122,811,1230,6764
Avery Johnson,16.0,1989 - 2004,PG,1144,29422,4020,8383,47.95419300966241,28,202,13.861386138613863,3992,8181,48.79599071018213,48.121197661934865,1698,2420,70.16528925619835,421,1516,1937,6408,1109,165,1919,1833,9766
Awvee Storey,3.0,2005 - 2008,SG,60,407,58,140,41.42857142857143,4,16,25.0,54,124,43.54838709677419,42.857142857142854,23,45,51.11111111111111,43,38,81,21,10,2,15,66,143
Axel Toupane,2.0,2016 - 2017,SF,25,352,30,79,37.9746835443038,14,44,31.818181818181817,16,35,45.714285714285715,46.835443037974684,13,17,76.47058823529412,8,24,32,15,8,7,6,46,87
B.J. Armstrong,11.0,1990 - 2000,PG,852,20154,3164,6648,47.59326113116727,487,1139,42.756804214223,2677,5509,48.593211109094206,51.256016847172084,1333,1562,85.3393085787452,216,1256,1472,2731,615,50,968,1299,8148
B.J. Johnson,1.0,2019 - 2019,SF,7,49,9,18,50.0,3,7,42.857142857142854,6,11,54.54545454545454,58.333333333333336,2,2,100.0,2,6,8,0,2,0,2,4,23
B.J. Tyler,1.0,1995 - 1995,PG,55,809,72,189,38.095238095238095,16,51,31.372549019607842,56,138,40.57971014492754,42.32804232804233,35,50,70.0,13,49,62,174,36,2,97,58,195
Bam Adebayo,2.0,2018 - 2019,C,156,3358,461,841,54.81569560047562,3,23,13.043478260869565,458,818,55.99022004889975,54.99405469678954,298,419,71.1217183770883,292,706,998,285,103,108,189,349,1223
Baron Davis,13.0,2000 - 2012,PG,885,30443,5217,12696,41.09168241965973,1431,4442,32.21521837010356,3786,8254,45.86866973588563,46.7273156899811,2524,3553,71.03855896425556,811,2585,3396,6336,1644,384,2439,2538,14389
Barry Stevens,1.0,1993 - 1993,SF,2,6,1,2,50.0,0,0,,1,2,50.0,50.0,0,0,,2,0,2,0,0,0,0,1,2
Barry Sumpter,1.0,1989 - 1989,PF,1,1,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
Bart Kofoed,5.0,1988 - 1993,SG,121,811,67,173,38.72832369942196,4,21,19.047619047619047,63,152,41.44736842105263,39.884393063583815,45,72,62.5,19,51,70,119,20,4,65,113,183
Ben Bentil,1.0,2017 - 2017,PF,3,10,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,2,2,0,0,0,1,1,0
Ben Coleman,5.0,1987 - 1994,PF,230,3635,589,1137,51.80299032541777,0,5,0.0,589,1132,52.03180212014134,51.80299032541777,330,434,76.036866359447,307,626,933,128,95,99,303,621,1508
Ben Davis,4.0,1997 - 2000,PF,40,154,21,59,35.59322033898305,0,0,,21,59,35.59322033898305,35.59322033898305,12,26,46.15384615384615,30,23,53,5,6,2,7,25,54
Ben Gillery,1.0,1989 - 1989,C,24,84,6,19,31.57894736842105,0,0,,6,19,31.57894736842105,31.57894736842105,13,23,56.52173913043478,7,16,23,2,2,4,5,29,25
Ben Gordon,11.0,2005 - 2015,SG,773,21463,4117,9553,43.09640950486758,1234,3085,40.0,2883,6468,44.573283858998145,49.555113576886846,2203,2575,85.55339805825243,356,1589,1945,1960,531,118,1623,1806,11671
Ben Handlogten,2.0,2004 - 2005,C,38,469,68,130,52.307692307692314,0,1,0.0,68,129,52.71317829457365,52.307692307692314,27,44,61.36363636363637,45,75,120,19,10,9,28,87,163
Ben Hansbrough,1.0,2013 - 2013,PG,34,222,15,50,30.0,6,26,23.076923076923077,9,24,37.5,36.0,21,27,77.77777777777779,3,18,21,24,7,3,20,25,57
Ben McDonald,4.0,1986 - 1989,PF,186,3777,466,1010,46.13861386138614,10,49,20.408163265306122,456,961,47.45057232049948,46.633663366336634,127,176,72.1590909090909,221,361,582,246,82,18,153,502,1069
Ben McLemore,6.0,2014 - 2019,SG,368,8725,1175,2821,41.65189649060616,439,1243,35.31777956556718,736,1578,46.64131812420786,49.43282523927685,450,575,78.26086956521739,174,735,909,407,247,71,461,829,3239
Ben Moore,1.0,2018 - 2018,PF,2,9,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,4,0
Ben Simmons,2.0,2018 - 2019,PG,170,5801,1145,2083,54.96879500720115,0,18,0.0,1145,2065,55.44794188861986,54.96879500720115,489,827,59.12938331318017,333,1117,1450,1348,269,139,596,454,2779
Ben Uzoh,2.0,2011 - 2012,PG,60,808,96,243,39.50617283950617,3,9,33.33333333333333,93,234,39.743589743589745,40.123456790123456,44,75,58.666666666666664,49,79,128,130,30,11,44,60,239
Ben Wallace,16.0,1997 - 2012,C,1218,36609,2933,6176,47.490284974093264,7,61,11.475409836065573,2926,6115,47.84955028618152,47.546955958549226,1320,3184,41.45728643216081,3907,8029,11936,1610,1568,2387,1197,2374,7193
Beno Udrih,13.0,2005 - 2017,PG,884,18783,2830,6154,45.98635034124147,484,1407,34.39943141435678,2346,4747,49.42068674952601,49.91875203119922,1044,1255,83.18725099601593,320,1446,1766,2922,593,72,1218,1332,7188
Benoit Benjamin,15.0,1986 - 2000,C,825,22343,3638,7323,49.67909326778643,1,22,4.545454545454546,3637,7301,49.815093822764005,49.685921070599484,2091,2895,72.2279792746114,1481,4682,6163,1077,532,1615,1871,2345,9368
Bernard James,3.0,2013 - 2015,C,95,771,76,153,49.673202614379086,0,3,0.0,76,150,50.66666666666667,49.673202614379086,51,75,68.0,86,127,213,13,18,61,34,105,203
Bernard Robinson,3.0,2005 - 2007,SG,129,1915,212,509,41.650294695481335,5,31,16.129032258064516,207,478,43.30543933054393,42.14145383104126,147,187,78.6096256684492,86,230,316,128,110,16,111,217,576
Bernard Thompson,5.0,1985 - 1989,SF,206,2945,410,939,43.66347177848775,0,17,0.0,410,922,44.46854663774403,43.66347177848775,260,329,79.0273556231003,165,190,355,268,127,28,181,392,1080
Bill Curley,5.0,1995 - 2001,PF,149,1621,157,354,44.35028248587571,2,9,22.22222222222222,155,345,44.927536231884055,44.632768361581924,78,105,74.28571428571429,124,166,290,60,61,44,75,345,394
Bill Edwards,1.0,1994 - 1994,PF,3,44,2,18,11.11111111111111,0,5,0.0,2,13,15.384615384615385,11.11111111111111,2,5,40.0,5,9,14,4,3,1,4,6,6
Bill Garnett,4.0,1983 - 1986,PF,308,5334,587,1197,49.03926482873851,1,10,10.0,586,1187,49.3681550126369,49.08103592314119,501,694,72.19020172910663,478,842,1320,397,159,175,333,842,1676
Bill Hanzlik,10.0,1981 - 1990,SF,810,16861,1990,4586,43.39293501962494,51,242,21.074380165289256,1939,4344,44.63627992633518,43.948975141735716,1823,2336,78.03938356164383,755,1485,2240,2225,776,234,1170,2431,5854
Bill Jones,1.0,1989 - 1989,PF,37,307,50,102,49.01960784313725,0,1,0.0,50,101,49.504950495049506,49.01960784313725,29,43,67.44186046511628,20,27,47,20,17,6,18,38,129
Bill Laimbeer,14.0,1981 - 1994,C,1181,37691,6123,12372,49.49078564500485,246,756,32.53968253968254,5877,11616,50.59400826446281,50.484966052376336,2652,3175,83.5275590551181,3076,8421,11497,2379,794,1048,1737,4041,15144
Bill Martin,3.0,1986 - 1988,SF,84,860,168,374,44.919786096256686,0,9,0.0,168,365,46.02739726027397,44.919786096256686,61,75,81.33333333333333,53,83,136,58,30,9,74,129,397
Bill Mayfield,1.0,1981 - 1981,SF,7,54,8,18,44.44444444444444,0,0,,8,18,44.44444444444444,44.44444444444444,1,2,50.0,7,2,9,1,0,1,3,8,17
Bill Wennington,13.0,1986 - 2000,C,790,10312,1458,3178,45.877910635619884,6,38,15.789473684210526,1452,3140,46.24203821656051,45.972309628697296,557,712,78.23033707865169,729,1520,2249,465,240,259,468,1802,3479
Billy Donovan,1.0,1988 - 1988,PG,44,364,44,109,40.36697247706422,0,7,0.0,44,102,43.13725490196079,40.36697247706422,17,21,80.95238095238095,5,20,25,87,16,1,42,33,105
Billy Garrett,1.0,2019 - 2019,SG,4,63,11,27,40.74074074074074,0,8,0.0,11,19,57.89473684210527,40.74074074074074,4,4,100.0,0,3,3,7,1,1,2,3,26
Billy Owens,10.0,1992 - 2001,SF,611,18034,2943,6110,48.16693944353519,82,287,28.57142857142857,2861,5823,49.13274944186845,48.837970540098205,1227,1949,62.955361723961,1479,2626,4105,1744,585,326,1334,1803,7195
Billy Reid,1.0,1981 - 1981,SG,59,597,84,185,45.40540540540541,0,5,0.0,84,180,46.666666666666664,45.40540540540541,22,39,56.41025641025641,27,33,60,71,33,5,78,111,190
Billy Thomas,3.0,2005 - 2008,SF,61,553,52,161,32.298136645962735,32,108,29.629629629629626,20,53,37.735849056603776,42.2360248447205,13,17,76.47058823529412,12,42,54,27,26,2,19,55,149
Billy Thompson,6.0,1987 - 1992,SF,303,6724,1080,2139,50.49088359046283,2,13,15.384615384615385,1078,2126,50.70555032925682,50.53763440860215,418,619,67.52827140549273,673,948,1621,516,162,272,529,819,2580
Bimbo Coles,14.0,1991 - 2004,PG,863,20513,2581,6052,42.64705882352941,254,950,26.736842105263158,2327,5102,45.60956487651901,44.74553866490417,1304,1609,81.04412678682411,473,1369,1842,3338,745,135,1283,1845,6720
Bismack Biyombo,8.0,2012 - 2019,C,606,12389,1124,2163,51.96486361534905,0,2,0.0,1124,2161,52.01295696436835,51.96486361534905,763,1335,57.15355805243446,1193,2665,3858,297,157,832,550,1344,3011
Bison Dele,8.0,1992 - 1999,C,452,10795,1973,3737,52.7963607171528,2,14,14.285714285714285,1971,3723,52.94117647058824,52.82312014985282,892,1300,68.61538461538461,934,1840,2774,465,346,377,870,1436,4840
Blair Rasmussen,8.0,1986 - 1993,C,561,12041,2388,5083,46.98012984457997,9,35,25.71428571428571,2379,5048,47.127575277337556,47.06866024001574,679,882,76.98412698412699,981,2205,3186,492,220,511,481,1707,5464
Blake Ahearn,3.0,2008 - 2012,PG,22,234,23,80,28.749999999999996,15,48,31.25,8,32,25.0,38.125,32,33,96.96969696969697,1,21,22,24,7,0,22,27,93
Blake Griffin,9.0,2011 - 2019,PF,655,22971,5376,10728,50.11185682326622,387,1135,34.096916299559474,4989,9593,52.00667153132492,51.91554809843401,3134,4511,69.47461760141876,1438,4415,5853,2891,602,360,1706,1923,14273
Blue Edwards,10.0,1990 - 1999,SF,738,19131,3128,6588,47.4802671523983,309,924,33.44155844155844,2819,5664,49.7704802259887,49.82544019429265,1285,1650,77.87878787878788,736,1743,2479,1453,768,303,1242,2024,7850
Bo Kimble,3.0,1991 - 1993,SG,108,1341,217,563,38.54351687388988,25,86,29.069767441860467,192,477,40.25157232704403,40.763765541740675,115,158,72.78481012658227,58,104,162,99,41,14,99,207,574
Bo Outlaw,15.0,1994 - 2008,PF,936,21156,2034,3599,56.51569880522367,3,39,7.6923076923076925,2031,3560,57.050561797752806,56.557377049180324,972,1879,51.72964342735498,1712,2813,4525,1468,866,1212,1083,2221,5043
Bob Hansen,9.0,1984 - 1992,SG,624,12183,1802,3848,46.82952182952183,203,587,34.582623509369675,1599,3261,49.03403863845446,49.46725571725572,560,838,66.82577565632458,448,957,1405,1028,378,54,620,1320,4367
Bob Martin,2.0,1994 - 1995,C,54,549,41,93,44.086021505376344,0,0,,41,93,44.086021505376344,44.086021505376344,31,51,60.78431372549019,38,81,119,18,8,34,29,108,113
Bob McCann,5.0,1990 - 1998,SF,179,2398,299,624,47.91666666666667,1,5,20.0,298,619,48.1421647819063,47.996794871794876,146,253,57.70750988142292,155,315,470,104,80,80,136,351,745
Bob Miller,1.0,1984 - 1984,PF,2,8,2,3,66.66666666666666,0,0,,2,3,66.66666666666666,66.66666666666666,0,0,,2,3,5,1,0,1,0,5,4
Bob Sura,10.0,1996 - 2005,SG,670,15828,1941,4682,41.45664246048697,430,1318,32.62518968133536,1511,3364,44.916765755053504,46.048697137975225,1405,2039,68.90632663070132,592,1679,2271,2495,650,142,1248,1500,5717
Bob Thornton,8.0,1986 - 1996,PF,299,3507,329,743,44.27994616419919,2,9,22.22222222222222,327,734,44.550408719346045,44.414535666218036,210,376,55.85106382978723,282,454,736,104,76,36,213,603,870
Boban Marjanovic,4.0,2016 - 2019,C,193,1861,424,726,58.40220385674931,4,10,40.0,420,716,58.659217877094974,58.67768595041323,317,409,77.50611246943765,258,489,747,109,44,75,137,230,1169
Bobby Brown,4.0,2009 - 2018,PG,163,1710,281,735,38.23129251700681,101,314,32.1656050955414,180,421,42.75534441805225,45.102040816326536,50,62,80.64516129032258,23,82,105,231,41,4,123,149,713
