Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shaquille O'Neal,12.0,2000 - 2011,C,752,33.16,8.5,14.51,58.5802894555479,0.0,0.01,0.0,8.5,14.5,58.620689655172406,58.5802894555479,4.62,8.85,52.20338983050847,3.17,6.89,10.06,2.52,0.5,2.04,2.63,3.41,21.61
Shareef Abdur-Rahim,9.0,2000 - 2008,PF,618,34.16,6.22,13.04,47.69938650306749,0.19,0.66,28.787878787878785,6.04,12.39,48.74899112187248,48.42791411042945,4.45,5.41,82.2550831792976,2.12,5.53,7.65,2.51,0.94,0.69,2.38,2.89,17.08
Sharrod Ford,1.0,2006 - 2006,PF,3,4.33,0.67,1.0,67.0,0.0,0.0,,0.67,1.0,67.0,67.0,0.0,0.0,,0.33,0.67,1.0,0.0,0.0,0.33,0.67,2.33,1.33
Shaun Livingston,14.0,2005 - 2019,PG,833,20.63,2.58,5.3,48.679245283018865,0.02,0.09,22.222222222222225,2.56,5.22,49.04214559386973,48.867924528301884,1.1,1.39,79.13669064748203,0.59,1.8,2.39,2.98,0.7,0.37,1.24,1.8,6.28
Shavlik Randolph,8.0,2006 - 2015,PF,146,8.23,0.88,1.97,44.67005076142132,0.01,0.04,25.0,0.88,1.92,45.833333333333336,44.923857868020306,0.55,1.02,53.92156862745099,1.03,1.45,2.49,0.25,0.3,0.26,0.4,1.32,2.33
Shawn Bradley,6.0,2000 - 2005,C,436,18.46,2.15,4.39,48.9749430523918,0.0,0.03,0.0,2.14,4.36,49.08256880733945,48.9749430523918,1.23,1.56,78.84615384615384,1.53,3.39,4.92,0.47,0.59,1.81,0.7,2.68,5.54
Shawn Kemp,4.0,2000 - 2003,C,304,21.18,3.41,8.17,41.73806609547124,0.02,0.07,28.57142857142857,3.39,8.1,41.851851851851855,41.86046511627907,2.67,3.46,77.16763005780348,1.75,3.92,5.67,1.02,0.84,0.61,1.88,3.22,9.52
Shawn Long,1.0,2017 - 2017,C,18,13.0,3.39,6.06,55.940594059405946,0.39,1.06,36.79245283018868,3.0,5.0,60.0,59.158415841584166,1.06,1.94,54.639175257731964,2.28,2.44,4.72,0.72,0.5,0.5,0.72,2.72,8.22
Shawn Marion,16.0,2000 - 2015,SF,1163,34.48,6.27,12.95,48.41698841698842,0.68,2.06,33.00970873786408,5.59,10.89,51.331496786042244,51.042471042471036,2.0,2.47,80.97165991902834,2.35,6.34,8.69,1.89,1.51,1.06,1.5,2.18,15.22
Shawne Williams,7.0,2007 - 2015,SF,314,17.1,2.07,5.13,40.35087719298245,0.88,2.59,33.97683397683398,1.19,2.55,46.666666666666664,48.927875243664715,0.62,0.82,75.60975609756098,0.79,2.22,3.01,0.7,0.4,0.5,0.63,2.09,5.63
Shawnelle Scott,2.0,2001 - 2002,C,48,8.25,1.12,2.42,46.2809917355372,0.0,0.0,,1.12,2.42,46.2809917355372,46.2809917355372,0.35,0.88,39.77272727272727,1.58,1.6,3.19,0.25,0.17,0.25,0.54,1.5,2.6
Shayne Whittington,2.0,2015 - 2016,PF,27,5.52,0.89,1.96,45.40816326530612,0.04,0.3,13.333333333333334,0.85,1.67,50.898203592814376,46.42857142857143,0.7,0.93,75.26881720430106,0.56,0.96,1.52,0.33,0.22,0.11,0.37,0.93,2.52
Shelden Williams,6.0,2007 - 2012,PF,361,15.47,1.63,3.53,46.1756373937677,0.01,0.02,50.0,1.63,3.51,46.438746438746435,46.31728045325779,1.21,1.63,74.23312883435584,1.47,2.86,4.33,0.45,0.5,0.45,0.84,2.03,4.48
Sheldon Mac,1.0,2017 - 2017,SG,30,9.57,1.0,2.5,40.0,0.23,1.0,23.0,0.77,1.5,51.33333333333333,44.6,0.77,0.9,85.55555555555556,0.13,1.0,1.13,0.5,0.27,0.07,0.17,0.57,3.0
Shelvin Mack,8.0,2012 - 2019,PG,456,18.4,2.55,6.04,42.21854304635762,0.66,2.01,32.835820895522396,1.89,4.03,46.89826302729528,47.682119205298015,0.8,1.09,73.39449541284404,0.26,1.7,1.96,3.12,0.66,0.05,1.23,1.25,6.57
Sherman Douglas,2.0,2000 - 2001,PG,79,17.76,2.11,4.97,42.45472837022133,0.16,0.71,22.535211267605636,1.95,4.27,45.66744730679157,44.06438631790744,1.41,1.81,77.90055248618783,0.43,0.87,1.3,2.25,0.67,0.05,1.3,1.51,5.8
Sherron Collins,1.0,2011 - 2011,PG,20,3.3,0.35,1.25,27.999999999999996,0.1,0.5,20.0,0.25,0.75,33.33333333333333,31.999999999999996,0.05,0.05,100.0,0.0,0.25,0.25,0.4,0.1,0.0,0.2,0.1,0.85
Sim Bhullar,1.0,2015 - 2015,C,3,1.0,0.33,0.67,49.25373134328358,0.0,0.0,,0.33,0.67,49.25373134328358,49.25373134328358,0.0,0.0,,0.0,0.33,0.33,0.33,0.0,0.33,0.0,0.0,0.67
Sindarius Thornwell,2.0,2018 - 2019,SG,137,10.72,0.85,2.06,41.262135922330096,0.19,0.55,34.54545454545454,0.66,1.5,44.0,45.873786407766985,0.61,0.89,68.53932584269663,0.28,1.07,1.34,0.63,0.45,0.23,0.53,1.21,2.51
Skal Labissiere,3.0,2017 - 2019,PF,115,17.63,3.03,6.3,48.09523809523809,0.23,0.63,36.50793650793651,2.79,5.68,49.11971830985916,49.920634920634924,1.36,1.82,74.72527472527473,1.38,2.9,4.29,0.96,0.4,0.59,1.05,1.96,7.64
Slavko Vranes,1.0,2004 - 2004,C,1,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Smush Parker,5.0,2003 - 2008,PG,274,25.8,3.31,7.77,42.599742599742605,1.05,3.06,34.31372549019608,2.26,4.71,47.98301486199575,49.35649935649936,1.33,1.88,70.74468085106383,0.43,1.97,2.41,2.89,1.23,0.16,1.81,2.21,9.01
Solomon Alabi,2.0,2011 - 2012,C,26,6.96,0.62,1.96,31.63265306122449,0.0,0.0,,0.62,1.96,31.63265306122449,31.63265306122449,0.27,0.38,71.05263157894737,0.85,1.5,2.35,0.19,0.15,0.42,0.31,0.62,1.5
Solomon Hill,6.0,2014 - 2019,SF,305,22.66,2.04,5.18,39.38223938223938,0.75,2.29,32.751091703056765,1.29,2.89,44.636678200692046,46.62162162162162,1.08,1.34,80.59701492537313,0.7,2.57,3.27,1.54,0.69,0.24,0.93,1.8,5.92
Solomon Jones,8.0,2007 - 2014,PF,281,11.0,1.07,2.3,46.52173913043479,0.0,0.03,0.0,1.07,2.26,47.34513274336284,46.52173913043479,0.84,1.17,71.7948717948718,0.91,1.41,2.33,0.35,0.21,0.55,0.57,1.97,2.99
Sonny Weems,4.0,2009 - 2016,SG,183,18.22,2.81,6.04,46.52317880794702,0.19,0.66,28.787878787878785,2.62,5.39,48.60853432282004,48.09602649006623,0.69,0.99,69.69696969696969,0.48,1.72,2.2,1.4,0.46,0.15,1.08,1.46,6.5
Soumaila Samake,2.0,2001 - 2003,C,47,6.45,0.6,1.53,39.21568627450981,0.0,0.0,,0.6,1.53,39.21568627450981,39.21568627450981,0.26,0.55,47.27272727272727,0.68,0.94,1.62,0.11,0.04,0.4,0.13,0.77,1.45
Speedy Claxton,7.0,2002 - 2009,PG,334,25.59,3.37,8.24,40.898058252427184,0.13,0.65,20.0,3.25,7.59,42.81949934123847,41.68689320388349,2.4,3.15,76.19047619047619,0.58,1.9,2.49,4.31,1.51,0.12,1.74,2.48,9.27
Spencer Dinwiddie,5.0,2015 - 2019,PG,253,24.38,3.53,8.66,40.762124711316396,1.25,3.87,32.299741602067186,2.28,4.79,47.5991649269311,47.97921478060046,2.69,3.36,80.05952380952381,0.4,2.19,2.58,4.53,0.69,0.27,1.53,2.23,11.01
Spencer Hawes,10.0,2008 - 2017,C,684,22.72,3.58,7.84,45.663265306122454,0.52,1.5,34.66666666666667,3.06,6.34,48.26498422712934,48.97959183673469,0.98,1.37,71.53284671532846,1.45,4.24,5.69,1.86,0.39,0.95,1.42,2.5,8.67
Stacey Augmon,7.0,2000 - 2006,SG,432,15.09,1.54,3.58,43.01675977653631,0.0,0.05,0.0,1.54,3.53,43.62606232294618,43.01675977653631,0.96,1.3,73.84615384615384,0.7,1.49,2.19,1.08,0.57,0.19,0.69,1.4,4.04
Stanislav Medvedenko,7.0,2001 - 2007,PF,263,12.7,2.24,4.98,44.97991967871486,0.01,0.05,20.0,2.24,4.94,45.34412955465587,45.08032128514056,0.79,1.07,73.83177570093457,1.27,1.56,2.83,0.52,0.33,0.16,0.6,1.97,5.29
Stanley Johnson,4.0,2016 - 2019,SF,285,21.61,2.58,6.89,37.4455732946299,0.83,2.84,29.225352112676056,1.75,4.06,43.10344827586207,43.468795355587815,0.98,1.28,76.5625,0.56,2.82,3.38,1.48,0.93,0.22,1.2,2.04,6.96
Stanley Roberts,1.0,2000 - 2000,C,5,10.2,1.0,3.2,31.25,0.0,0.2,0.0,1.0,3.0,33.33333333333333,31.25,0.0,0.6,0.0,1.2,1.8,3.0,0.6,0.2,0.2,0.4,3.0,2.0
Stephane Lasme,1.0,2008 - 2008,PF-SF,16,18.94,2.0,4.44,45.04504504504504,0.0,0.0,,2.0,4.44,45.04504504504504,45.04504504504504,1.19,2.0,59.5,1.62,1.69,3.31,0.19,0.81,1.38,0.94,2.19,5.19
Stephen Curry,10.0,2010 - 2019,PG,694,34.38,8.14,17.07,47.68599882835384,3.58,8.2,43.65853658536586,4.56,8.87,51.40924464487034,58.17223198594025,3.65,4.04,90.34653465346535,0.7,3.81,4.51,6.61,1.73,0.22,3.12,2.48,23.51
Stephen Graham,6.0,2006 - 2011,SG,239,12.2,1.58,3.55,44.50704225352113,0.22,0.72,30.555555555555557,1.36,2.83,48.0565371024735,47.60563380281691,0.66,0.86,76.74418604651163,0.32,1.45,1.77,0.49,0.24,0.08,0.65,1.47,4.04
Stephen Jackson,14.0,2001 - 2014,SF,858,31.93,5.37,12.95,41.46718146718147,1.46,4.39,33.25740318906606,3.91,8.57,45.6242707117853,47.10424710424711,2.93,3.68,79.61956521739131,0.79,3.09,3.88,3.07,1.29,0.37,2.5,2.38,15.12
Stephen Zimmerman,1.0,2017 - 2017,C,19,5.68,0.53,1.63,32.515337423312886,0.0,0.0,,0.53,1.63,32.515337423312886,32.515337423312886,0.16,0.26,61.53846153846154,0.58,1.26,1.84,0.21,0.11,0.26,0.16,0.89,1.21
Stephon Marbury,10.0,2000 - 2009,PG,648,37.9,6.98,15.95,43.761755485893424,1.12,3.49,32.09169054441261,5.86,12.46,47.03049759229535,47.27272727272728,4.59,5.77,79.54939341421145,0.66,2.36,3.02,7.42,1.22,0.13,2.96,2.33,19.67
Sterling Brown,2.0,2018 - 2019,SG,112,16.16,2.03,4.62,43.93939393939393,0.76,2.12,35.84905660377358,1.27,2.49,51.00401606425703,52.16450216450216,0.45,0.59,76.27118644067798,0.5,2.42,2.92,0.97,0.5,0.19,0.63,1.5,5.26
Steve Blake,13.0,2004 - 2016,PG,870,23.93,2.37,5.91,40.10152284263959,1.19,3.11,38.263665594855304,1.18,2.8,42.142857142857146,50.169204737732656,0.58,0.74,78.37837837837837,0.29,1.8,2.09,3.96,0.67,0.07,1.4,1.48,6.51
Steve Francis,9.0,2000 - 2008,PG,576,37.56,6.15,14.35,42.85714285714286,1.0,2.92,34.24657534246575,5.15,11.43,45.05686789151356,46.34146341463415,4.84,6.07,79.73640856672158,1.67,3.91,5.58,6.03,1.47,0.39,3.52,3.15,18.14
Steve Goodrich,2.0,2001 - 2002,PF,21,8.71,0.43,1.33,32.33082706766917,0.05,0.14,35.714285714285715,0.38,1.19,31.9327731092437,34.21052631578947,0.24,0.43,55.81395348837209,0.38,0.86,1.24,0.52,0.14,0.14,0.52,1.14,1.14
Steve Kerr,4.0,2000 - 2003,PG,227,11.65,1.37,3.11,44.051446945337624,0.55,1.31,41.98473282442748,0.82,1.8,45.55555555555555,52.89389067524116,0.41,0.44,93.18181818181817,0.12,0.65,0.77,0.89,0.26,0.02,0.38,0.63,3.69
Steve Nash,15.0,2000 - 2014,PG,1036,33.25,5.66,11.41,49.60560911481157,1.48,3.43,43.14868804664723,4.18,7.97,52.446675031367626,56.09114811568799,2.81,3.09,90.93851132686085,0.54,2.65,3.19,9.38,0.75,0.09,3.12,1.59,15.61
Steve Novak,11.0,2007 - 2017,PF,467,12.11,1.61,3.68,43.75,1.23,2.86,43.006993006993014,0.38,0.81,46.913580246913575,60.46195652173913,0.21,0.24,87.5,0.15,1.12,1.27,0.28,0.19,0.08,0.17,0.79,4.66
Steve Smith,6.0,2000 - 2005,SG,414,24.52,3.44,7.73,44.5019404915912,1.0,2.53,39.52569169960475,2.44,5.21,46.83301343570058,50.970245795601556,2.41,2.77,87.00361010830325,0.77,1.7,2.47,1.86,0.56,0.22,1.14,2.0,10.28
Steven Adams,6.0,2014 - 2019,C,467,26.82,4.01,6.82,58.797653958944274,0.0,0.01,0.0,4.01,6.81,58.883994126284875,58.797653958944274,1.63,2.94,55.44217687074829,3.46,3.92,7.38,1.0,0.9,0.99,1.42,2.7,9.65
Steven Hill,1.0,2009 - 2009,PF,1,2.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,100.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
Steven Hunter,8.0,2002 - 2010,C,400,14.98,1.84,3.28,56.09756097560976,0.0,0.0,,1.84,3.28,56.09756097560976,56.09756097560976,0.87,1.79,48.60335195530726,1.2,1.96,3.16,0.2,0.12,1.06,0.62,1.64,4.54
Steven Smith,1.0,2007 - 2007,PF,8,3.5,0.25,1.0,25.0,0.0,0.0,,0.25,1.0,25.0,25.0,0.12,0.25,48.0,0.12,0.62,0.75,0.0,0.12,0.0,0.25,0.5,0.62
Stromile Swift,9.0,2001 - 2009,PF,547,19.75,3.13,6.62,47.280966767371595,0.0,0.05,0.0,3.13,6.57,47.64079147640791,47.280966767371595,2.11,3.02,69.86754966887416,1.62,3.02,4.63,0.5,0.65,1.25,1.26,2.48,8.38
Sun Yue,1.0,2009 - 2009,SG,10,2.8,0.3,1.1,27.27272727272727,0.0,0.6,0.0,0.3,0.5,60.0,27.27272727272727,0.0,0.0,,0.0,0.0,0.0,0.2,0.1,0.1,0.3,1.0,0.6
Sundiata Gaines,3.0,2010 - 2012,PG,113,11.6,1.61,4.05,39.75308641975309,0.39,1.29,30.23255813953488,1.22,2.76,44.20289855072464,44.567901234567906,0.88,1.58,55.69620253164557,0.41,1.14,1.55,1.83,0.73,0.03,0.82,0.88,4.5
Sviatoslav Mykhailiuk,1.0,2019 - 2019,SF,42,10.48,1.1,3.33,33.033033033033036,0.69,2.12,32.54716981132076,0.4,1.21,33.057851239669425,43.393393393393396,0.29,0.48,60.416666666666664,0.21,0.64,0.86,0.88,0.33,0.02,0.5,0.6,3.17
T.J. Ford,8.0,2004 - 2012,PG,429,27.7,4.26,9.84,43.292682926829265,0.3,1.02,29.411764705882355,3.97,8.82,45.01133786848073,44.81707317073171,2.36,2.9,81.37931034482759,0.69,2.41,3.1,5.82,1.16,0.13,2.44,2.27,11.18
T.J. Leaf,2.0,2018 - 2019,PF,111,8.84,1.47,2.87,51.21951219512195,0.23,0.66,34.84848484848485,1.23,2.22,55.405405405405396,55.22648083623694,0.26,0.42,61.904761904761905,0.65,1.22,1.86,0.3,0.13,0.21,0.2,0.72,3.43
T.J. McConnell,4.0,2016 - 2019,PG,314,22.02,2.82,5.78,48.78892733564013,0.26,0.79,32.91139240506329,2.55,4.99,51.10220440881763,51.03806228373702,0.51,0.66,77.27272727272727,0.47,2.4,2.87,4.66,1.27,0.16,1.6,1.53,6.4
T.J. Warren,5.0,2015 - 2019,SF,261,27.72,5.99,12.04,49.75083056478406,0.6,1.76,34.090909090909086,5.39,10.28,52.431906614785994,52.24252491694352,1.81,2.36,76.6949152542373,1.45,2.68,4.13,1.12,0.95,0.51,0.97,2.25,14.38
Tahjere McCall,1.0,2019 - 2019,SG,1,8.0,2.0,3.0,66.66666666666666,0.0,1.0,0.0,2.0,2.0,100.0,66.66666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
Taj Gibson,10.0,2010 - 2019,PF,737,25.87,4.07,7.95,51.19496855345912,0.03,0.14,21.428571428571423,4.04,7.81,51.72855313700384,51.38364779874214,1.65,2.33,70.81545064377683,2.36,4.06,6.42,1.03,0.57,1.1,1.21,2.58,9.82
Tamar Slay,3.0,2003 - 2005,SG,66,7.83,1.11,3.06,36.274509803921575,0.2,0.74,27.027027027027028,0.91,2.32,39.224137931034484,39.54248366013072,0.21,0.39,53.84615384615385,0.36,0.7,1.06,0.47,0.39,0.06,0.59,1.08,2.62
Tang Hamilton,1.0,2002 - 2002,SF,9,10.89,1.11,2.11,52.60663507109006,0.0,0.11,0.0,1.11,2.0,55.50000000000001,52.60663507109006,0.0,0.11,0.0,0.67,1.33,2.0,0.56,0.44,0.0,0.22,1.11,2.22
Tarence Kinsey,3.0,2007 - 2009,SG,109,12.29,1.71,3.77,45.35809018567639,0.21,0.65,32.30769230769231,1.5,3.12,48.07692307692307,48.143236074270554,1.06,1.3,81.53846153846153,0.39,0.96,1.35,0.49,0.62,0.01,0.65,0.94,4.69
Tarik Black,4.0,2015 - 2018,C,220,15.09,2.0,3.63,55.09641873278237,0.01,0.06,16.666666666666668,1.99,3.56,55.89887640449438,55.23415977961432,0.89,1.52,58.55263157894737,1.79,2.9,4.69,0.5,0.38,0.53,0.74,2.35,4.89
Tariq Abdul-Wahad,4.0,2000 - 2003,SG,128,20.65,3.12,7.52,41.48936170212767,0.06,0.28,21.428571428571423,3.05,7.23,42.18533886583678,41.888297872340424,1.52,2.09,72.72727272727273,1.33,2.38,3.7,1.29,0.77,0.42,1.36,2.21,7.81
Taurean Green,1.0,2008 - 2008,SG-PG,17,4.35,0.41,1.47,27.89115646258503,0.12,0.65,18.46153846153846,0.29,0.82,35.36585365853659,31.972789115646254,0.65,0.71,91.5492957746479,0.0,0.59,0.59,0.65,0.12,0.0,0.53,0.29,1.59
Taurean Waller-Prince,3.0,2017 - 2019,SF,196,25.49,4.04,9.46,42.7061310782241,1.69,4.46,37.89237668161435,2.34,5.0,46.8,51.63847780126849,1.64,1.99,82.41206030150752,0.49,3.31,3.8,1.97,0.92,0.45,1.8,2.07,11.4
Taylor Griffin,1.0,2010 - 2010,SF,8,4.0,0.5,1.25,40.0,0.0,0.25,0.0,0.5,1.0,50.0,40.0,0.25,0.5,50.0,0.0,0.25,0.25,0.12,0.0,0.25,0.12,0.5,1.25
Tayshaun Prince,14.0,2003 - 2016,SF,1017,31.05,4.51,9.91,45.50958627648839,0.56,1.52,36.8421052631579,3.95,8.39,47.07985697258641,48.33501513622603,1.51,2.0,75.5,1.11,3.15,4.26,2.37,0.56,0.49,1.05,1.23,11.08
Terence Morris,3.0,2002 - 2006,SF,139,13.91,1.5,3.7,40.54054054054054,0.16,0.81,19.753086419753085,1.35,2.89,46.71280276816609,42.7027027027027,0.23,0.32,71.875,0.88,1.83,2.71,0.67,0.25,0.35,0.58,0.91,3.4
Terrance Ferguson,2.0,2018 - 2019,SG,135,19.96,1.89,4.44,42.56756756756756,1.08,3.04,35.526315789473685,0.81,1.41,57.446808510638306,54.72972972972971,0.34,0.45,75.55555555555556,0.39,1.01,1.39,0.67,0.47,0.19,0.43,2.33,5.2
Terrance Roberson,1.0,2001 - 2001,SF,3,4.33,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,0.33,0.0,0.0,0.67,1.0,0.0
Terrel Harris,2.0,2012 - 2013,SG,42,10.83,0.79,2.62,30.15267175572519,0.19,1.12,16.96428571428571,0.6,1.5,40.0,33.778625954198475,0.5,0.74,67.56756756756756,0.52,1.31,1.83,0.83,0.26,0.12,1.0,1.21,2.26
Terrell Brandon,3.0,2000 - 2002,PG,181,35.19,6.36,14.04,45.2991452991453,0.5,1.36,36.764705882352935,5.87,12.68,46.29337539432177,47.079772079772084,2.57,2.85,90.17543859649122,0.67,2.81,3.48,8.15,1.92,0.31,2.11,1.91,15.8
Terrence Jones,6.0,2013 - 2019,PF,234,23.77,4.21,8.41,50.05945303210464,0.4,1.34,29.850746268656714,3.81,7.07,53.88967468175389,52.43757431629014,1.57,2.53,62.05533596837945,1.69,4.01,5.7,1.02,0.62,1.15,0.94,1.68,10.39
Terrence Ross,7.0,2013 - 2019,SG,492,24.27,3.91,9.25,42.270270270270274,1.81,4.84,37.396694214876035,2.1,4.41,47.61904761904762,52.054054054054056,0.86,1.05,81.9047619047619,0.38,2.4,2.78,1.09,0.81,0.33,0.89,1.76,10.49
Terrence Williams,4.0,2010 - 2013,SF,153,19.1,2.86,6.93,41.269841269841265,0.38,1.2,31.66666666666667,2.48,5.74,43.20557491289199,44.01154401154401,1.0,1.52,65.78947368421053,0.44,3.12,3.56,2.38,0.54,0.12,1.45,1.3,7.09
Terry Cummings,1.0,2000 - 2000,PF,22,18.09,3.45,8.05,42.857142857142854,0.0,0.0,,3.45,8.05,42.857142857142854,42.857142857142854,1.45,1.77,81.92090395480226,2.05,2.82,4.86,0.95,0.59,0.36,1.23,3.36,8.36
Terry Davis,1.0,2001 - 2001,PF,19,12.0,0.63,1.32,47.72727272727273,0.0,0.0,,0.63,1.32,47.72727272727273,47.72727272727273,0.47,1.16,40.51724137931035,1.26,1.53,2.79,0.37,0.05,0.05,0.26,1.79,1.74
Terry Mills,2.0,2000 - 2001,PF,96,20.36,2.34,5.44,43.014705882352935,1.02,2.7,37.77777777777778,1.32,2.74,48.17518248175182,52.389705882352935,0.26,0.35,74.28571428571429,0.56,3.72,4.28,0.94,0.43,0.26,0.58,2.73,5.97
Terry Porter,3.0,2000 - 2002,PG,220,20.84,2.45,5.56,44.06474820143885,1.07,2.52,42.46031746031746,1.38,3.05,45.24590163934426,53.68705035971224,1.35,1.68,80.35714285714286,0.27,2.25,2.53,3.08,0.67,0.16,1.31,1.16,7.33
Terry Rozier,4.0,2016 - 2019,PG,272,19.97,2.77,7.29,37.997256515775035,1.23,3.47,35.44668587896253,1.54,3.82,40.31413612565446,46.43347050754458,0.91,1.17,77.77777777777779,0.58,2.99,3.58,2.32,0.74,0.19,0.79,1.16,7.68
Thabo Sefolosha,13.0,2007 - 2019,SG,828,22.5,2.27,5.04,45.03968253968254,0.6,1.71,35.08771929824561,1.67,3.33,50.150150150150154,50.99206349206349,0.78,1.06,73.58490566037736,0.73,3.08,3.82,1.41,1.1,0.43,0.89,1.66,5.92
Thaddeus Young,12.0,2008 - 2019,PF,901,30.73,5.76,11.5,50.086956521739125,0.45,1.37,32.846715328467155,5.31,10.13,52.41855873642645,52.043478260869556,1.4,2.07,67.6328502415459,2.04,3.95,5.99,1.65,1.46,0.41,1.44,2.2,13.37
Thanasis Antetokounmpo,1.0,2016 - 2016,SF,2,3.0,1.5,2.0,75.0,0.0,0.5,0.0,1.5,1.5,100.0,75.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0
Theo Pinson,1.0,2019 - 2019,SG,18,11.72,1.39,4.06,34.23645320197045,0.67,2.56,26.171875,0.72,1.5,48.0,42.48768472906404,1.06,1.22,86.88524590163935,0.22,1.78,2.0,1.17,0.33,0.0,1.0,0.83,4.5
Theo Ratliff,12.0,2000 - 2011,C,527,26.24,2.65,5.44,48.71323529411764,0.0,0.0,,2.65,5.44,48.71323529411764,48.71323529411764,1.64,2.31,70.99567099567099,1.83,4.03,5.86,0.67,0.48,2.53,1.29,2.83,6.94
Theron Smith,2.0,2004 - 2005,SF,53,12.98,1.13,3.38,33.43195266272189,0.17,0.45,37.77777777777778,0.96,2.92,32.87671232876712,35.946745562130175,0.38,0.45,84.44444444444444,0.98,1.98,2.96,0.66,0.21,0.17,0.77,1.43,2.81
Thomas Bryant,2.0,2018 - 2019,C,87,18.02,3.64,6.01,60.56572379367721,0.39,1.25,31.2,3.25,4.76,68.27731092436974,63.81031613976705,1.29,1.68,76.78571428571429,1.33,4.08,5.41,1.13,0.3,0.79,0.71,1.52,8.97
Thomas Gardner,2.0,2008 - 2009,SG,20,7.15,0.9,2.95,30.508474576271183,0.35,1.75,20.0,0.55,1.2,45.833333333333336,36.440677966101696,0.1,0.3,33.333333333333336,0.15,0.4,0.55,0.15,0.2,0.05,0.35,0.4,2.25
Thomas Hamilton,1.0,2000 - 2000,C,22,12.41,1.59,3.59,44.289693593314766,0.0,0.0,,1.59,3.59,44.289693593314766,44.289693593314766,0.55,1.05,52.38095238095239,1.41,2.68,4.09,0.68,0.18,0.64,1.27,1.14,3.73
Thomas Robinson,5.0,2013 - 2017,PF,313,13.43,2.04,4.35,46.896551724137936,0.0,0.02,0.0,2.04,4.33,47.11316397228637,46.896551724137936,0.79,1.57,50.318471337579616,1.73,3.08,4.81,0.61,0.51,0.35,1.02,1.74,4.88
Thomas Welsh,1.0,2019 - 2019,C,11,3.27,0.64,1.18,54.23728813559322,0.27,0.64,42.1875,0.36,0.55,65.45454545454544,65.67796610169492,0.09,0.18,50.0,0.0,0.36,0.36,0.45,0.0,0.0,0.09,0.27,1.64
Thon Maker,3.0,2017 - 2019,C,195,14.22,1.65,3.92,42.09183673469388,0.55,1.7,32.35294117647059,1.1,2.23,49.32735426008969,49.107142857142854,0.78,1.16,67.24137931034484,0.8,1.97,2.77,0.58,0.35,0.67,0.48,1.8,4.64
Tiago Splitter,7.0,2011 - 2017,C,355,19.19,3.02,5.44,55.514705882352935,0.01,0.04,25.0,3.02,5.4,55.925925925925924,55.60661764705882,1.88,2.7,69.62962962962962,1.62,3.39,5.01,1.19,0.56,0.59,1.08,1.93,7.93
Tibor Pleiss,1.0,2016 - 2016,C,12,6.83,0.92,2.08,44.230769230769226,0.0,0.17,0.0,0.92,1.92,47.91666666666667,44.230769230769226,0.17,0.17,100.0,0.5,0.75,1.25,0.17,0.08,0.17,0.67,1.58,2.0
Tierre Brown,4.0,2002 - 2005,PG,134,12.34,1.51,3.93,38.42239185750636,0.22,0.63,34.92063492063492,1.28,3.29,38.90577507598784,41.221374045801525,0.69,0.9,76.66666666666666,0.31,0.93,1.24,1.99,0.48,0.03,1.07,0.71,3.93
Tim Duncan,17.0,2000 - 2016,C,1260,33.49,7.27,14.45,50.31141868512111,0.02,0.12,16.666666666666668,7.25,14.33,50.593161200279134,50.38062283737024,4.23,6.05,69.91735537190084,2.72,8.03,10.75,3.08,0.73,2.13,2.35,2.3,18.79
Tim Frazier,5.0,2015 - 2019,PG,245,18.22,1.89,4.6,41.08695652173913,0.47,1.43,32.86713286713287,1.42,3.17,44.79495268138801,46.19565217391305,0.92,1.26,73.01587301587303,0.51,1.91,2.42,4.08,0.71,0.08,1.32,1.8,5.18
Tim Hardaway,10.0,2000 - 2019,SG,610,27.1,4.51,11.11,40.5940594059406,1.9,5.44,34.92647058823529,2.61,5.68,45.95070422535211,49.14491449144915,1.9,2.33,81.5450643776824,0.33,2.17,2.5,3.13,0.76,0.13,1.45,1.74,12.81
Tim James,3.0,2000 - 2002,SF,43,6.07,0.6,1.84,32.60869565217391,0.02,0.07,28.57142857142857,0.58,1.77,32.7683615819209,33.15217391304348,0.35,0.53,66.0377358490566,0.53,0.53,1.07,0.26,0.05,0.21,0.3,0.77,1.58
Tim Legler,1.0,2000 - 2000,SG,23,12.35,1.22,3.39,35.988200589970496,0.3,0.91,32.967032967032964,0.91,2.48,36.693548387096776,40.41297935103244,0.61,0.78,78.2051282051282,0.17,0.83,1.0,1.04,0.17,0.04,0.26,1.43,3.35
