ID,Player,Years,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
moniase01,Sergei Monia,1.0,SF,26,15.0,13.192,1.115,3.346,33.32337118947997,0.346,1.308,26.4525993883792,0.769,2.038,37.73307163886163,38.49372384937239,0.385,0.538,71.56133828996282,0.423,1.577,2.0,0.731,0.269,0.192,0.462,1.577,2.962,1.731
karasse01,Sergey Karasev,3.0,SF,95,22.0,11.684,1.011,2.558,39.52306489444879,0.326,1.158,28.151986183074268,0.684,1.4,48.85714285714287,45.89523064894449,0.674,0.8,84.25,0.316,1.158,1.474,0.916,0.337,0.042,0.6,0.989,3.021,2.526
rodrise01,Sergio Rodriguez,5.0,PG,358,52.0,14.827,1.894,4.628,40.9248055315471,0.564,1.676,33.65155131264916,1.33,2.953,45.03894344734169,47.018150388936895,0.539,0.729,73.9368998628258,0.341,1.134,1.475,3.324,0.592,0.039,1.377,1.246,4.891,4.774
curryse01,Seth Curry,5.0,PG,192,53.0,21.568,3.401,7.281,46.710616673533856,1.568,3.573,43.884690736076124,1.833,3.708,49.433656957928804,57.47836835599506,0.906,1.073,84.43616029822927,0.318,1.568,1.885,1.682,0.724,0.115,0.984,1.385,9.276,7.266
muhamsh01,Shabazz Muhammad,5.0,SF,282,16.0,17.025,3.365,7.121,47.25459907316388,0.45,1.387,32.44412400865176,2.915,5.734,50.83711196372514,50.414267659036646,1.787,2.383,74.98950902224088,1.043,1.702,2.745,0.535,0.294,0.089,0.656,1.011,8.968,6.613
napiesh01,Shabazz Napier,5.0,PG,295,24.0,16.014,2.146,5.451,39.368923133370025,0.929,2.627,35.36353254663114,1.217,2.824,43.09490084985836,47.890295358649794,1.197,1.478,80.98782138024357,0.268,1.444,1.712,2.01,0.753,0.125,1.119,1.051,6.417,5.261
gilgesh01,Shai Gilgeous-Alexander,1.0,PG,82,73.0,26.512,4.159,8.732,47.629409070087036,0.622,1.695,36.69616519174041,3.537,7.037,50.26289612050589,51.191021530004576,1.902,2.378,79.98317914213624,0.695,2.134,2.829,3.293,1.171,0.549,1.72,2.134,10.841,9.78
miltosh01,Shake Milton,1.0,SG,20,0.0,13.4,1.7,4.35,39.08045977011494,0.7,2.2,31.818181818181813,1.0,2.15,46.51162790697674,47.12643678160919,0.25,0.35,71.42857142857143,0.45,1.3,1.75,0.9,0.4,0.4,0.3,1.45,4.35,3.3
willish01,Shammond Williams,7.0,PG,340,30.0,16.429,2.088,5.165,40.42594385285576,0.785,2.129,36.871770784405825,1.303,3.035,42.9324546952224,48.025169409486935,0.874,1.1,79.45454545454544,0.326,1.25,1.576,2.344,0.609,0.044,1.021,1.159,5.835,4.926
andersh01,Shandon Anderson,10.0,SG,793,230.0,21.716,2.685,5.881,45.65550076517599,0.409,1.286,31.80404354587869,2.276,4.595,49.53210010881393,49.132800544125146,1.392,1.893,73.53407290015848,0.817,2.265,3.082,1.356,0.74,0.236,1.305,1.975,7.17,5.607
battish01,Shane Battier,13.0,SF,1089,761.0,30.336,2.946,6.783,43.432109685979654,1.275,3.346,38.105200239091445,1.67,3.437,48.588885656095435,52.83060592658116,1.18,1.582,74.5891276864728,1.257,2.804,4.062,1.684,0.978,0.882,0.879,2.291,8.347,8.544
edwarsh01,Shane Edwards,1.0,SF,2,0.0,6.0,0.5,1.5,33.33333333333333,0.0,0.0,,0.5,1.5,33.33333333333333,33.33333333333333,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0
healsh01,Shane Heal,2.0,PG,51,0.0,6.098,0.686,2.412,28.44112769485904,0.51,1.667,30.593881223755247,0.176,0.745,23.624161073825505,39.01326699834163,0.137,0.196,69.89795918367348,0.059,0.373,0.431,0.765,0.078,0.059,0.431,0.431,2.02,0.706
larkish01,Shane Larkin,4.0,PG,269,41.0,18.751,2.086,4.937,42.252379987846865,0.45,1.346,33.43239227340267,1.636,3.591,45.5583402951824,46.809803524407535,0.732,0.937,78.12166488794023,0.312,1.554,1.866,2.822,0.922,0.089,1.145,1.45,5.353,5.401
brownsh01,Shannon Brown,9.0,SG,463,60.0,17.484,2.816,6.706,41.99224575007455,0.657,1.972,33.316430020283974,2.16,4.734,45.627376425855516,46.89084402028034,1.067,1.337,79.80553477935676,0.425,1.374,1.799,1.076,0.67,0.218,0.886,1.322,7.356,4.752
harrish01,Shaquille Harrison,2.0,PG,96,13.0,18.896,2.531,5.729,44.17873974515623,0.312,1.198,26.04340567612688,2.219,4.531,48.973736482012804,46.901728050270556,1.146,1.677,68.33631484794275,0.438,2.51,2.948,2.021,1.198,0.385,0.854,1.729,6.521,6.76
onealsh01,Shaquille O'Neal,19.0,C,1423,1411.0,35.148,9.396,16.222,57.92134138823819,0.001,0.015,6.666666666666667,9.396,16.207,57.97494909606961,57.924423622241406,4.992,9.535,52.35448348190875,3.566,7.401,10.968,2.535,0.602,2.242,2.782,3.454,23.785,22.526
abdursh01,Shareef Abdur-Rahim,12.0,PF,836,704.0,34.702,6.528,13.825,47.21880650994575,0.184,0.624,29.48717948717949,6.343,13.201,48.04939019771229,47.88426763110307,4.803,5.931,80.98128477491147,2.245,5.252,7.498,2.531,0.983,0.763,2.571,2.812,18.042,16.008
wrighsh01,Sharone Wright,4.0,C,203,115.0,22.32,3.828,8.399,45.576854387427076,0.005,0.059,8.474576271186441,3.823,8.34,45.83932853717027,45.60661983569473,2.064,3.34,61.796407185628745,2.064,2.975,5.039,0.581,0.404,1.0,1.749,2.768,9.724,6.384
fordsh02,Sharrod Ford,1.0,PF,3,0.0,4.333,0.667,1.0,66.7,0.0,0.0,,0.667,1.0,66.7,66.7,0.0,0.0,,0.333,0.667,1.0,0.0,0.0,0.333,0.667,2.333,1.333,-0.667
livinsh01,Shaun Livingston,14.0,PG,937,208.0,20.615,2.61,5.333,48.94055878492406,0.016,0.083,19.277108433734938,2.594,5.25,49.40952380952381,49.09056816051003,1.114,1.399,79.62830593280916,0.6,1.844,2.444,2.934,0.672,0.358,1.233,1.822,6.351,6.697
randosh01,Shavlik Randolph,8.0,PF,149,7.0,8.114,0.866,1.933,44.800827728918776,0.007,0.04,17.5,0.859,1.893,45.37770734284205,44.9818934299017,0.564,1.027,54.9172346640701,1.013,1.443,2.456,0.242,0.295,0.255,0.396,1.309,2.302,2.315
bradlsh01,Shawn Bradley,12.0,C,875,501.0,22.958,3.162,6.912,45.74652777777778,0.005,0.046,10.869565217391305,3.158,6.866,45.994756772502186,45.78269675925925,1.534,2.142,71.61531279178338,2.051,4.137,6.189,0.666,0.616,2.475,1.24,3.05,7.863,9.161
kempsh01,Shawn Kemp,14.0,PF,1139,806.0,28.297,5.284,10.808,48.889711324944486,0.032,0.118,27.11864406779661,5.253,10.69,49.13938260056128,49.03774981495189,4.21,5.637,74.68511619655845,2.932,5.572,8.505,1.637,1.127,1.243,2.67,3.663,14.81,14.04
longsh01,Shawn Long,1.0,C,18,0.0,13.0,3.389,6.056,55.96103038309115,0.389,1.056,36.83712121212121,3.0,5.0,60.0,59.1727212681638,1.056,1.944,54.320987654320994,2.278,2.444,4.722,0.722,0.5,0.5,0.722,2.722,8.222,7.667
mariosh01,Shawn Marion,16.0,SF,1272,1165.0,34.539,6.215,12.899,48.18202961469882,0.678,2.054,33.00876338851023,5.538,10.845,51.06500691562932,50.81014032095512,2.001,2.469,81.044957472661,2.352,6.327,8.679,1.852,1.483,1.069,1.486,2.211,15.109,17.345
respesh01,Shawn Respert,4.0,SG,172,5.0,13.663,1.831,4.419,41.4347137361394,0.564,1.657,34.0374170187085,1.267,2.762,45.872556118754524,47.816248019914006,0.721,0.884,81.56108597285068,0.471,0.843,1.314,1.029,0.529,0.041,0.727,1.116,4.948,3.267
willish03,Shawne Williams,7.0,SF,318,58.0,17.198,2.075,5.145,40.330417881438294,0.884,2.597,34.03927608779361,1.192,2.547,46.80015704750687,48.92128279883383,0.629,0.833,75.51020408163266,0.789,2.226,3.016,0.708,0.412,0.503,0.632,2.088,5.664,4.308
scottsh01,Shawnelle Scott,4.0,C,113,11.0,5.752,0.708,1.54,45.97402597402597,0.0,0.018,0.0,0.708,1.522,46.517739816031536,45.97402597402597,0.301,0.637,47.25274725274725,0.92,1.115,2.035,0.177,0.124,0.212,0.354,1.106,1.717,1.637
whittsh01,Shayne Whittington,2.0,PF,27,0.0,5.519,0.889,1.963,45.28782475802343,0.037,0.296,12.5,0.852,1.667,51.10977804439112,46.23025980641874,0.704,0.926,76.02591792656587,0.556,0.963,1.519,0.333,0.222,0.111,0.37,0.926,2.519,2.111
sealssh01,Shea Seals,1.0,SG,4,0.0,2.25,0.25,2.0,12.5,0.0,0.75,0.0,0.25,1.25,20.0,12.5,0.5,1.0,50.0,0.75,0.25,1.0,0.0,0.25,0.0,0.0,0.25,1.0,-0.25
willish02,Shelden Williams,6.0,PF,369,104.0,15.293,1.61,3.482,46.23779437105112,0.005,0.024,20.833333333333336,1.604,3.458,46.38519375361481,46.30959218839747,1.195,1.612,74.13151364764268,1.439,2.829,4.268,0.442,0.488,0.444,0.84,2.008,4.42,4.924
mcclesh01,Sheldon Mac,1.0,SG,37,3.0,8.216,0.946,2.27,41.67400881057268,0.243,0.946,25.68710359408034,0.703,1.324,53.096676737160124,47.026431718061666,0.676,0.784,86.22448979591837,0.108,0.865,0.973,0.405,0.216,0.054,0.162,0.486,2.811,2.378
jonessh01,Shelton Jones,1.0,SF,51,34.0,13.373,1.824,4.098,44.5095168374817,0.0,0.02,0.0,1.824,4.078,44.72780774889652,44.5095168374817,1.137,1.569,72.46653919694073,0.627,1.588,2.216,0.824,0.412,0.294,0.922,1.137,4.784,3.765
macksh01,Shelvin Mack,8.0,PG,486,59.0,18.078,2.51,5.959,42.12116126866924,0.673,2.025,33.23456790123458,1.837,3.934,46.69547534316217,47.76808189293506,0.802,1.095,73.2420091324201,0.265,1.689,1.955,3.047,0.65,0.049,1.187,1.233,6.496,6.037
fordsh01,Sherell Ford,1.0,SF,28,1.0,4.964,1.071,2.857,37.48687434371718,0.143,0.893,16.013437849944008,0.929,1.964,47.301425661914465,39.98949947497374,0.929,1.214,76.52388797364085,0.429,0.429,0.857,0.179,0.286,0.036,0.214,0.964,3.214,1.321
douglsh01,Sherman Douglas,12.0,PG,782,492.0,27.714,4.358,9.038,48.21863244080548,0.205,0.765,26.797385620915033,4.153,8.274,50.19337684312304,49.35273290551007,2.081,3.068,67.82920469361147,0.737,1.476,2.212,5.936,1.022,0.098,2.311,2.11,11.001,10.182
collish01,Sherron Collins,1.0,PG,20,0.0,3.3,0.35,1.25,27.999999999999996,0.1,0.5,20.0,0.25,0.75,33.33333333333333,31.999999999999996,0.05,0.05,100.0,0.0,0.25,0.25,0.4,0.1,0.0,0.2,0.1,0.85,0.4
greensi02,Sidney Green,10.0,PF,722,246.0,19.048,2.841,6.262,45.36889172788247,0.001,0.037,2.7027027027027026,2.839,6.224,45.61375321336761,45.37687639731716,1.561,2.123,73.5280263777673,1.878,4.046,5.924,0.904,0.518,0.319,1.476,2.6,7.244,6.849
lowesi01,Sidney Lowe,4.0,PG,193,40.0,17.731,1.026,2.798,36.66904932094353,0.021,0.155,13.548387096774196,1.005,2.642,38.03936411809235,37.04431736954968,0.839,1.098,76.41165755919853,0.42,1.316,1.736,3.881,0.99,0.047,0.99,1.461,2.912,5.083
moncrsi01,Sidney Moncrief,11.0,SG,860,553.0,30.67,5.358,10.734,49.91615427613191,0.148,0.517,28.62669245647969,5.21,10.216,50.99843382928739,50.60555245015838,4.738,5.722,82.80321565886054,1.876,2.827,4.702,3.616,1.198,0.307,2.064,2.233,15.602,14.77
wickssi01,Sidney Wicks,2.0,PF,120,0.0,26.908,2.792,6.517,42.84179837348473,0.0,0.017,0.0,2.792,6.5,42.95384615384615,42.84179837348473,1.325,2.517,52.642034167659915,1.808,3.458,5.267,2.7,0.967,0.767,2.175,3.408,6.908,6.108
bhullsi01,Sim Bhullar,1.0,C,3,0.0,1.0,0.333,0.667,49.92503748125937,0.0,0.0,,0.333,0.667,49.92503748125937,49.92503748125937,0.0,0.0,,0.0,0.333,0.333,0.333,0.0,0.333,0.0,0.0,0.667,1.333
thornsi01,Sindarius Thornwell,2.0,SG,137,18.0,10.723,0.854,2.058,41.49659863945578,0.19,0.555,34.234234234234236,0.664,1.504,44.148936170212764,46.11273080660836,0.613,0.891,68.79910213243546,0.277,1.066,1.343,0.628,0.453,0.234,0.533,1.212,2.511,1.942
labissk01,Skal Labissiere,3.0,PF,115,41.0,17.635,3.026,6.304,48.00126903553299,0.235,0.626,37.53993610223642,2.791,5.678,49.1546319126453,49.86516497461928,1.357,1.817,74.68354430379746,1.383,2.904,4.287,0.957,0.4,0.591,1.052,1.957,7.643,7.13
henrysk01,Skeeter Henry,1.0,SG,7,0.0,4.429,0.286,1.571,18.20496499045194,0.0,0.571,0.0,0.286,1.0,28.599999999999998,18.20496499045194,0.286,0.571,50.0875656742557,0.143,0.571,0.714,1.0,0.0,0.0,0.286,0.286,0.857,0.429
vranesl01,Slavko Vranes,1.0,C,1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
floydsl01,Sleepy Floyd,13.0,PG,993,606.0,27.614,4.652,10.462,44.465685337411585,0.551,1.681,32.77810826888757,4.101,8.781,46.703108985309186,47.09902504301281,2.963,3.636,81.49064906490649,0.654,1.936,2.589,5.432,1.171,0.222,2.36,2.044,12.817,11.342
willisl01,Sly Williams,7.0,SF,312,54.0,21.651,4.33,9.051,47.840017677604685,0.038,0.221,17.194570135746606,4.292,8.83,48.60702151755379,48.04993923323389,2.163,3.122,69.28251121076234,1.612,2.609,4.221,1.968,1.071,0.179,1.779,2.349,10.862,8.494
parkesm01,Smush Parker,5.0,PG,286,190.0,25.825,3.266,7.741,42.19093140421135,1.028,3.042,33.793556870479954,2.238,4.699,47.62715471376889,48.83090040046506,1.322,1.846,71.61430119176599,0.462,1.941,2.402,2.815,1.238,0.161,1.787,2.231,8.881,6.479
alabiso01,Solomon Alabi,2.0,C,26,0.0,6.962,0.615,1.962,31.345565749235476,0.0,0.0,,0.615,1.962,31.345565749235476,31.345565749235476,0.269,0.385,69.87012987012987,0.846,1.5,2.346,0.192,0.154,0.423,0.308,0.615,1.5,2.231
hillso01,Solomon Hill,6.0,SF,322,168.0,22.438,2.006,5.078,39.503741630563205,0.764,2.273,33.61196656401232,1.242,2.804,44.29386590584879,47.02638834186687,1.099,1.348,81.52818991097922,0.693,2.543,3.236,1.509,0.661,0.233,0.907,1.817,5.876,5.472
jonesso01,Solomon Jones,8.0,PF,297,13.0,10.768,1.04,2.246,46.30454140694568,0.003,0.03,10.0,1.037,2.215,46.817155756207676,46.371326803205704,0.801,1.121,71.45405887600357,0.909,1.374,2.283,0.343,0.202,0.529,0.545,1.906,2.886,2.266
parkeso01,Sonny Parker,3.0,SF,226,0.0,22.412,3.496,7.173,48.73832427157396,0.0,0.009,0.0,3.496,7.164,48.79955332216639,48.73832427157396,1.677,2.221,75.5065285907249,1.504,2.19,3.695,1.987,1.235,0.248,1.319,1.805,8.668,8.487
weemsso01,Sonny Weems,4.0,SG,183,47.0,18.224,2.809,6.044,46.47584381204501,0.186,0.656,28.353658536585364,2.623,5.388,48.68225686711211,48.014559894109865,0.694,0.989,70.17189079878665,0.481,1.716,2.197,1.404,0.459,0.153,1.082,1.464,6.497,4.634
samakso01,Soumaila Samake,2.0,C,47,1.0,6.447,0.596,1.532,38.90339425587467,0.0,0.0,,0.596,1.532,38.90339425587467,38.90339425587467,0.255,0.553,46.11211573236889,0.681,0.936,1.617,0.106,0.043,0.404,0.128,0.766,1.447,1.489
claxtsp01,Speedy Claxton,7.0,PG,364,128.0,24.522,3.231,7.885,40.976537729866834,0.115,0.602,19.102990033222593,3.115,7.283,42.77083619387615,41.70577045022194,2.305,3.03,76.07260726072607,0.555,1.852,2.407,4.121,1.44,0.124,1.668,2.398,8.882,7.527
dinwisp01,Spencer Dinwiddie,5.0,PG,254,81.0,24.291,3.524,8.63,40.8342989571263,1.244,3.854,32.27815256875973,2.28,4.776,47.73869346733668,48.04171494785631,2.681,3.346,80.1255230125523,0.398,2.177,2.575,4.516,0.685,0.272,1.52,2.224,10.972,9.504
hawessp01,Spencer Hawes,10.0,C,718,385.0,22.421,3.524,7.714,45.683173450868544,0.51,1.454,35.075653370013754,3.014,6.26,48.14696485623003,48.98885143894218,0.974,1.358,71.72312223858614,1.423,4.191,5.614,1.825,0.377,0.935,1.394,2.468,8.531,8.844
haywosp01,Spencer Haywood,3.0,PF,208,88.0,22.986,4.279,9.135,46.841817186644775,0.005,0.043,11.627906976744187,4.274,9.091,47.01352986470136,46.869184455391355,2.308,2.904,79.47658402203857,1.841,3.043,4.885,0.952,0.462,0.827,1.976,2.812,10.87,7.755
webbsp01,Spud Webb,12.0,PG,853,435.0,24.634,3.537,7.819,45.23596367821972,0.383,1.22,31.393442622950822,3.154,6.599,47.79512047279891,47.68512597518864,2.382,2.815,84.61811722912967,0.402,1.74,2.142,5.322,1.116,0.132,1.962,1.995,9.839,9.879
augmost01,Stacey Augmon,15.0,SG,1078,497.0,21.457,2.968,6.354,46.710733396285804,0.011,0.076,14.473684210526317,2.956,6.278,47.08505893596687,46.79729304375197,1.894,2.591,73.09918950212271,1.259,1.891,3.149,1.542,0.955,0.307,1.225,1.754,7.84,6.731
kingst01,Stacey King,8.0,PF,499,65.0,16.283,2.325,4.944,47.02669902912622,0.012,0.042,28.57142857142857,2.313,4.902,47.184822521419825,47.148058252427184,1.517,2.136,71.02059925093633,1.303,1.896,3.198,0.838,0.389,0.451,1.156,2.012,6.178,4.647
kimbrst01,Stan Kimbrough,2.0,PG,13,0.0,5.0,0.692,1.692,40.8983451536643,0.077,0.154,50.0,0.615,1.538,39.98699609882965,43.173758865248224,0.154,0.154,100.0,0.308,0.231,0.538,0.462,0.385,0.0,0.308,0.385,1.615,1.308
pietkst01,Stan Pietkiewicz,2.0,PG,92,0.0,11.283,1.609,3.446,46.69181659895531,0.304,0.913,33.29682365826944,1.304,2.533,51.48045795499409,51.10272780034823,0.522,0.652,80.06134969325154,0.424,0.522,0.946,1.859,0.435,0.065,0.793,0.87,4.043,3.717
medvest01,Stanislav Medvedenko,7.0,PF,300,59.0,12.237,2.137,4.727,45.20837740638883,0.007,0.043,16.27906976744186,2.13,4.683,45.48366431774504,45.28242013962343,0.763,1.027,74.29406037000975,1.21,1.52,2.73,0.49,0.31,0.157,0.56,1.967,5.043,3.35
brundst01,Stanley Brundy,1.0,SF,16,0.0,8.0,0.938,1.875,50.026666666666664,0.0,0.0,,0.938,1.875,50.026666666666664,50.026666666666664,0.438,1.125,38.93333333333333,0.938,0.688,1.625,0.188,0.375,0.312,0.375,1.5,2.312,1.312
jacksst01,Stanley Jackson,1.0,SG,17,0.0,5.412,1.0,1.941,51.51983513652756,0.059,0.294,20.068027210884352,0.941,1.647,57.13418336369156,53.03967027305513,0.176,0.176,100.0,0.706,0.882,1.588,0.941,0.294,0.0,0.588,0.765,2.235,2.765
johnsst04,Stanley Johnson,4.0,SF,289,64.0,21.595,2.585,6.879,37.57813635702864,0.841,2.83,29.717314487632507,1.744,4.048,43.08300395256917,43.69094345108301,0.969,1.266,76.54028436018957,0.557,2.834,3.391,1.464,0.924,0.221,1.197,2.048,6.979,5.142
roberst01,Stanley Roberts,8.0,C,309,183.0,19.566,3.511,7.058,49.744970246528766,0.0,0.01,0.0,3.511,7.049,49.808483472833025,49.744970246528766,1.437,2.822,50.92133238837704,1.696,3.466,5.162,0.615,0.366,1.269,1.233,3.524,8.46,6.181
ruscost01,Stefano Rusconi,1.0,PF,7,0.0,4.286,0.429,1.286,33.35925349922239,0.0,0.0,,0.429,1.286,33.35925349922239,33.35925349922239,0.286,0.714,40.056022408963585,0.429,0.429,0.857,0.429,0.0,0.286,0.429,1.429,1.143,-0.429
johnsst02,Steffond Johnson,1.0,PF,29,0.0,8.069,0.931,2.207,42.18396012686906,0.0,0.103,0.0,0.931,2.103,44.27009034712315,42.18396012686906,0.69,1.31,52.67175572519084,0.517,0.966,1.483,0.172,0.31,0.069,0.621,1.897,2.552,0.172
lasmest01,Stephane Lasme,1.0,PF-SF,16,4.0,18.938,2.0,4.438,45.06534474988734,0.0,0.0,,2.0,4.438,45.06534474988734,45.06534474988734,1.188,2.0,59.4,1.625,1.688,3.312,0.188,0.812,1.375,0.938,2.188,5.188,4.5
curryst01,Stephen Curry,10.0,PG,784,776.0,34.755,8.212,17.338,47.36417118468104,3.649,8.44,43.23459715639811,4.562,8.898,51.26994830298944,57.88729957319183,3.732,4.133,90.29760464553593,0.714,3.883,4.597,6.589,1.731,0.23,3.172,2.468,23.805,21.784
grahast01,Stephen Graham,6.0,SG,241,43.0,12.116,1.568,3.535,44.35643564356436,0.22,0.718,30.640668523676883,1.349,2.817,47.88782392616258,47.468175388967474,0.651,0.851,76.49823736780259,0.32,1.44,1.759,0.49,0.241,0.079,0.647,1.465,4.008,2.299
howarst01,Stephen Howard,4.0,SF,135,0.0,6.104,0.896,1.896,47.25738396624473,0.0,0.0,,0.896,1.896,47.25738396624473,47.25738396624473,0.867,1.356,63.938053097345126,0.548,0.815,1.363,0.185,0.289,0.207,0.459,1.178,2.659,1.578
jacksst02,Stephen Jackson,14.0,SF,930,734.0,32.061,5.306,12.83,41.356196414653155,1.474,4.406,33.454380390376755,3.832,8.424,45.489078822412154,47.10054559625877,2.944,3.684,79.91313789359391,0.776,3.085,3.861,3.04,1.298,0.371,2.51,2.417,15.031,10.411
thompst01,Stephen Thompson,1.0,SG,19,0.0,4.789,0.737,1.947,37.85310734463277,0.0,0.053,0.0,0.737,1.895,38.891820580474935,37.85310734463277,0.158,0.421,37.52969121140143,0.579,0.421,1.0,0.421,0.316,0.158,0.263,0.474,1.632,1.316
zimmest01,Stephen Zimmerman,1.0,C,19,0.0,5.684,0.526,1.632,32.23039215686275,0.0,0.0,,0.526,1.632,32.23039215686275,32.23039215686275,0.158,0.263,60.07604562737643,0.579,1.263,1.842,0.211,0.105,0.263,0.158,0.895,1.211,1.368
marbust01,Stephon Marbury,13.0,PG,878,834.0,37.391,6.741,15.656,43.05697496167603,1.159,3.584,32.338169642857146,5.582,12.072,46.23923127899271,46.758431272355644,4.377,5.585,78.37063563115487,0.682,2.277,2.959,7.536,1.197,0.138,2.985,2.379,19.019,15.362
brownst02,Sterling Brown,2.0,SG,115,11.0,15.852,2.0,4.539,44.06256884776383,0.748,2.096,35.68702290076336,1.252,2.443,51.248465002046665,52.302269222295664,0.435,0.574,75.78397212543555,0.496,2.365,2.861,0.948,0.496,0.183,0.617,1.478,5.183,4.896
alforst01,Steve Alford,4.0,PG,182,3.0,9.599,1.709,3.747,45.609821190285565,0.225,0.687,32.751091703056765,1.484,3.06,48.49673202614379,48.61222311182279,0.742,0.852,87.08920187793427,0.159,0.681,0.841,1.049,0.484,0.055,0.516,0.681,4.385,3.467
bardost01,Steve Bardo,3.0,SG,33,0.0,9.061,0.848,2.576,32.919254658385086,0.03,0.303,9.900990099009901,0.818,2.273,35.98768147822261,33.50155279503105,0.485,0.697,69.58393113342899,0.394,1.424,1.818,1.333,0.364,0.121,0.667,1.364,2.212,1.879
blakest01,Steve Blake,13.0,PG,923,360.0,23.736,2.328,5.814,40.041279669762645,1.18,3.08,38.31168831168831,1.148,2.733,42.005122575923885,50.1891984864121,0.56,0.722,77.56232686980611,0.287,1.793,2.08,3.879,0.663,0.075,1.381,1.472,6.397,6.593
bucknst01,Steve Bucknall,1.0,SG,18,0.0,4.167,0.5,1.833,27.277686852154936,0.0,0.056,0.0,0.5,1.778,28.1214848143982,27.277686852154936,0.278,0.333,83.4834834834835,0.278,0.111,0.389,0.556,0.111,0.056,0.611,0.556,1.278,-0.167
burttst01,Steve Burtt,4.0,SG,109,2.0,11.239,2.147,5.046,42.54855330955211,0.018,0.147,12.244897959183673,2.128,4.899,43.43743621147173,42.726912405866024,1.505,2.119,71.02406795658328,0.284,0.67,0.954,1.257,0.495,0.119,1.083,1.954,5.817,2.092
coltest01,Steve Colter,8.0,PG,550,179.0,18.14,2.478,5.518,44.90757520840885,0.144,0.502,28.685258964143422,2.335,5.016,46.55103668261563,46.21239579557812,1.211,1.564,77.42966751918159,0.564,1.433,1.996,2.835,0.867,0.145,1.009,1.72,6.311,6.033
francst01,Steve Francis,9.0,PG,581,548.0,37.614,6.15,14.349,42.86012962575789,1.002,2.928,34.22131147540984,5.148,11.422,45.070915776571525,46.35166213673428,4.843,6.083,79.61532138747329,1.663,3.943,5.606,6.043,1.468,0.386,3.53,3.151,18.145,15.527
goodrst01,Steve Goodrich,2.0,SF,21,0.0,8.714,0.429,1.333,32.18304576144036,0.048,0.143,33.56643356643357,0.381,1.19,32.016806722689076,33.983495873968494,0.238,0.429,55.47785547785548,0.381,0.857,1.238,0.524,0.143,0.143,0.524,1.143,1.143,0.429
hamerst01,Steve Hamer,1.0,C,35,3.0,7.657,0.857,1.629,52.60896255371394,0.0,0.057,0.0,0.857,1.571,54.55124124761299,52.60896255371394,0.457,0.829,55.12665862484922,0.486,1.229,1.714,0.2,0.057,0.114,0.371,1.114,2.171,1.629
harrist01,Steve Harris,5.0,SG,231,29.0,13.048,2.693,6.212,43.35157759175789,0.004,0.091,4.395604395604396,2.688,6.121,43.91439307302728,43.38377334191887,1.134,1.359,83.44370860927151,0.701,0.952,1.654,1.061,0.532,0.139,0.753,1.225,6.524,4.186
hawesst01,Steve Hawes,5.0,PF,374,46.0,22.241,3.003,6.174,48.63945578231292,0.04,0.131,30.53435114503817,2.963,6.043,49.03193777924872,48.96339488176223,1.66,2.099,79.08527870414483,1.492,3.92,5.412,1.789,0.684,0.337,1.447,2.727,7.706,8.144
hayesst01,Steve Hayes,5.0,C,213,3.0,10.784,1.099,2.272,48.37147887323944,0.0,0.005,0.0,1.099,2.268,48.45679012345679,48.37147887323944,0.371,0.742,50.0,0.953,1.521,2.474,0.399,0.15,0.479,0.465,2.056,2.568,2.005
hensost01,Steve Henson,7.0,PG,244,3.0,9.709,1.078,2.672,40.34431137724551,0.447,1.029,43.44023323615161,0.631,1.643,38.405356055995135,48.70883233532935,0.529,0.611,86.57937806873977,0.193,0.557,0.75,1.939,0.381,0.008,0.75,1.189,3.131,2.594
johnsst03,Steve Johnson,10.0,C,639,331.0,21.696,4.504,7.912,56.92618806875631,0.0,0.006,0.0,4.504,7.906,56.969390336453316,56.92618806875631,2.66,4.196,63.393708293612974,1.903,3.585,5.488,1.225,0.46,0.833,2.343,3.833,11.668,8.556
kerrst01,Steve Kerr,15.0,PG,1038,33.0,17.538,2.152,4.541,47.390442633781106,0.78,1.759,44.34337691870381,1.372,2.782,49.31703810208484,55.97885928209646,0.686,0.793,86.50693568726356,0.205,0.922,1.127,1.748,0.519,0.047,0.525,0.953,5.771,5.238
lingest01,Steve Lingenfelter,2.0,PF,10,0.0,6.7,0.5,0.7,71.42857142857143,0.0,0.0,,0.5,0.7,71.42857142857143,71.42857142857143,0.0,0.6,0.0,0.4,1.2,1.6,0.5,0.1,0.3,0.6,2.2,1.0,-0.1
malovst01,Steve Malovic,1.0,PF,39,0.0,11.41,0.795,1.718,46.274738067520374,0.0,0.0,,0.795,1.718,46.274738067520374,46.274738067520374,0.462,0.692,66.76300578034683,0.923,1.282,2.205,0.667,0.205,0.154,0.59,1.308,2.051,2.231
